Date,Expiry,Option type,Strike Price,Open,High,Low,Close,No. of contracts,Open Int,Change in OI,Underlying Value,iv,Date_c,Expiry_c,Strike Price c,Open_c,High_c,Low_c,Close_c,No. of contracts c,Open Int c,Change in OI c,SAME,ATM
18092023,28122023,PE,42000,175.25,180,163.75,176.45,65,8040,450,45979.85,3979.85,18092023,28122023,42000,-,-,-,3305.25,-,195,-,0,0
18092023,28122023,PE,45000,550,590,538,575.45,345,36480,990,45979.85,979.85,18092023,28122023,45000,2416.95,2440,2309,2332.05,45,22560,-,0,0
18092023,28122023,PE,46500,1020.65,1068.1,941.15,1040.15,209,11595,1140,45979.85,520.15,18092023,28122023,46500,1435,1444.5,1299,1336.65,148,26135,540,0,1
18092023,28032024,PE,42000,-,-,-,649.3,-,180,-,45979.85,3979.85,18092023,28032024,42000,-,-,-,5050,-,15,-,0,0
20092023,20092023,PE,44900,24.95,24.95,0.05,0.35,6728294,1450425,419265,45384.6,484.6,20092023,20092023,44900,843.7,894.55,394,455.35,117143,61650,48030,0,0
20092023,20092023,PE,45000,27.85,27.85,0.05,0.4,21771471,3365670,779580,45384.6,384.6,20092023,20092023,45000,669.6,803,296.05,353.3,1059335,287940,155235,0,0
20092023,20092023,PE,45100,31.55,31.55,0.05,0.45,19668630,1838310,1143615,45384.6,284.6,20092023,20092023,45100,579.7,704.6,200,251.7,1335915,161760,139050,0,0
20092023,20092023,PE,45200,32.8,42.8,0.05,1.05,35815472,3139500,1733025,45384.6,184.6,20092023,20092023,45200,512.9,610.45,103.75,149.5,5540113,770775,733185,0,0
20092023,20092023,PE,45300,52.65,76.5,0.05,5.55,64366990,7874205,6067935,45384.6,84.6,20092023,20092023,45300,434.35,518.05,20.65,53.5,25194355,6089985,6021495,0,0
20092023,20092023,PE,45400,76.5,138.8,15,38.05,42623618,8150595,6783585,45384.6,15.4,20092023,20092023,45400,328.45,429.1,0.05,1.6,52119795,11442030,11373555,0,1
20092023,20092023,PE,45500,69.3,218.9,42.45,142.5,21126534,896460,-1469955,45384.6,115.4,20092023,20092023,45500,200,400,0.05,0.65,37527351,5324670,4940535,0,0
20092023,20092023,PE,45600,129.8,316.9,72.6,242.8,11231964,502635,-1011540,45384.6,215.4,20092023,20092023,45600,173.1,263.05,0.05,0.5,23672089,3330450,3224580,0,0
20092023,20092023,PE,45700,164.95,415,99.5,342.7,6261924,331590,-1230465,45384.6,315.4,20092023,20092023,45700,120.55,190.75,0.05,0.45,17852331,2440725,2277735,0,0
20092023,20092023,PE,45800,225,516,139.8,440.7,3289919,670740,-1594260,45384.6,415.4,20092023,20092023,45800,74.95,131,0.05,0.4,14541418,2339490,1844145,0,0
20092023,20092023,PE,45900,342.35,614,191.45,537.3,1406128,219555,-1849335,45384.6,515.4,20092023,20092023,45900,25,84,0.05,0.35,9805200,1954110,977070,0,0
20092023,28092023,PE,44900,100,154.35,76.4,112,93849,217965,108495,45384.6,484.6,20092023,28092023,44900,970,1014.35,696.25,765.55,3930,25065,4740,0,0
20092023,28092023,PE,45000,106,180,90.05,135.25,523691,1169525,314780,45384.6,384.6,20092023,28092023,45000,800.05,931.65,622.8,692.9,83828,461090,89375,0,0
20092023,28092023,PE,45100,121.85,209.9,105.55,160.3,170755,289215,144240,45384.6,284.6,20092023,28092023,45100,779.85,837.55,551,615.9,15021,58500,19695,0,0
20092023,28092023,PE,45200,135,242.15,119.95,190.65,240019,430365,218895,45384.6,184.6,20092023,28092023,45200,800,805.15,484.4,545.5,70102,149370,89250,0,0
20092023,28092023,PE,45300,161.1,280.1,145.3,223.85,378019,504465,244020,45384.6,84.6,20092023,28092023,45300,650.3,711.8,422.75,476.2,250371,293835,225015,0,0
20092023,28092023,PE,45400,201,322.9,170.75,254.55,467053,635040,467520,45384.6,15.4,20092023,28092023,45400,601.3,634.6,365,417.75,345415,583710,537540,0,1
20092023,28092023,PE,45500,211.2,369.35,200,295.95,959617,1471695,718455,45384.6,115.4,20092023,28092023,45500,454,564.15,310.1,358.05,846532,1777665,1291875,0,0
20092023,28092023,PE,45600,285,421.5,231.95,344.2,361288,417375,207990,45384.6,215.4,20092023,28092023,45600,412.85,491.45,264,306.95,408765,752370,630060,0,0
20092023,28092023,PE,45700,280.15,479.7,260.95,395.7,273463,213450,48975,45384.6,315.4,20092023,28092023,45700,343.3,426,223,260.45,376867,696045,624315,0,0
20092023,28092023,PE,45800,340,542,303.4,460,207322,265725,-15795,45384.6,415.4,20092023,28092023,45800,311.15,374.8,185.5,217.95,343001,663975,516705,0,0
20092023,28092023,PE,45900,401,608,346.05,514.15,71849,108810,-65925,45384.6,515.4,20092023,28092023,45900,285,312.2,153.5,181.5,202636,394950,270900,0,0
20092023,4102023,PE,44900,150.05,217.65,138.65,173.5,4614,9225,4710,45384.6,484.6,20092023,4102023,44900,1077.1,1077.1,918,955.95,81,1035,570,0,0
20092023,4102023,PE,45000,180,246,155.25,198.7,32002,209085,60600,45384.6,384.6,20092023,4102023,45000,1273.95,1273.95,800,871.65,7081,20850,15225,0,0
20092023,4102023,PE,45100,269.75,273.3,212.3,222.95,603,5265,5265,45384.6,284.6,20092023,4102023,45100,1006.25,1006.25,732.35,796.2,664,2520,1470,0,0
20092023,4102023,PE,45200,182.9,305.1,182.9,249.9,5020,16485,9390,45384.6,184.6,20092023,4102023,45200,890,894.9,662.65,718.2,827,3060,1440,0,0
20092023,4102023,PE,45300,198.95,342.25,198.95,286.95,7690,18120,15465,45384.6,84.6,20092023,4102023,45300,814.3,838.65,600,655.05,6613,12975,11655,0,0
20092023,4102023,PE,45400,311.25,378,242.8,317.5,8822,20850,12150,45384.6,15.4,20092023,4102023,45400,792.9,792.9,534.95,587.65,5839,18840,17085,0,1
20092023,4102023,PE,45500,290,421.05,257.15,359.95,29811,86325,46395,45384.6,115.4,20092023,4102023,45500,661.15,703.05,477.25,519.3,22379,87555,69060,0,0
20092023,4102023,PE,45600,280,460.9,280,395.9,6499,14610,7680,45384.6,215.4,20092023,4102023,45600,565,636.9,425,468.35,9694,24870,23100,0,0
20092023,4102023,PE,45700,349,514.65,339.15,466.75,7178,29055,23910,45384.6,315.4,20092023,4102023,45700,549.35,577.95,376,410.1,10429,34395,30750,0,0
20092023,4102023,PE,45800,378.05,568.1,347.8,489.95,4919,9030,-3375,45384.6,415.4,20092023,4102023,45800,483,511.85,330,362.5,6476,18255,13695,0,0
20092023,4102023,PE,45900,468,626.15,354.1,569.65,3358,11115,4215,45384.6,515.4,20092023,4102023,45900,423.95,453.35,288.35,318.25,4965,15975,10320,0,0
20092023,11102023,PE,45000,235,320,191.05,276.9,1346,10875,3090,45384.6,384.6,20092023,11102023,45000,1016.1,1063.15,952.7,988.05,80,915,-60,0,0
20092023,11102023,PE,45400,338.95,450,316.55,399.65,484,3000,990,45384.6,15.4,20092023,11102023,45400,993.9,993.9,673.5,727.75,282,1590,1470,0,1
20092023,11102023,PE,45500,464.2,483.45,398.55,434.25,1301,7365,7365,45384.6,115.4,20092023,11102023,45500,793.15,830,619.05,657.65,1111,5925,3615,0,0
20092023,11102023,PE,45600,683.2,683.2,410,498.65,115,1230,1230,45384.6,215.4,20092023,11102023,45600,1108.95,1108.95,558.9,605.95,287,1440,1440,0,0
20092023,11102023,PE,45700,390,575,360.75,501.3,211,1680,-105,45384.6,315.4,20092023,11102023,45700,729.2,729.2,510,562,1294,10035,9855,0,0
20092023,11102023,PE,45900,435,653.45,435,650,22,420,120,45384.6,515.4,20092023,11102023,45900,548,553.05,416,438.65,243,2100,1920,0,0
20092023,18102023,PE,45000,445.35,556.95,340,340,4,45,45,45384.6,384.6,20092023,18102023,45000,1194.75,1194.75,1072.4,1110.3,15,135,135,0,0
20092023,18102023,PE,45800,836.1,836.1,571.6,620.75,12,165,165,45384.6,415.4,20092023,18102023,45800,780,783.5,548.45,565.75,60,810,795,0,0
20092023,26102023,PE,45000,276.35,408.7,276.35,355.35,25523,200280,38940,45384.6,384.6,20092023,26102023,45000,1450.15,1550.15,1169.6,1213.05,9948,94710,25275,0,0
20092023,26102023,PE,45100,333.05,430.4,331.95,386.05,370,3780,915,45384.6,284.6,20092023,26102023,45100,1285,1350,1118.1,1144.05,175,1140,-705,0,0
20092023,26102023,PE,45200,362,474.9,357,412.65,1217,9705,210,45384.6,184.6,20092023,26102023,45200,1188,1221.45,1030.75,1077.3,909,18270,3180,0,0
20092023,26102023,PE,45300,417.5,500,379.15,440.65,2234,11835,2820,45384.6,84.6,20092023,26102023,45300,1169.35,1197.55,967.75,1004.35,779,5010,3435,0,0
20092023,26102023,PE,45400,363.25,538.75,363.25,471.3,1432,9390,3885,45384.6,15.4,20092023,26102023,45400,1075,1102.95,906.25,947.2,1548,8160,6870,0,1
20092023,26102023,PE,45500,436.6,574.85,435.05,509.15,31110,185745,92565,45384.6,115.4,20092023,26102023,45500,1010.3,1073,839.4,879.55,16274,125445,61545,0,0
20092023,26102023,PE,45600,378.55,606.85,378.55,541.05,1338,9975,4560,45384.6,215.4,20092023,26102023,45600,946,1005.5,781.95,822.65,1152,6210,4605,0,0
20092023,26102023,PE,45700,552.95,652.75,502.3,582.6,2044,10320,5040,45384.6,315.4,20092023,26102023,45700,875,943.3,723.1,757.25,1242,11880,7740,0,0
20092023,26102023,PE,45800,600,700,541.95,635.1,1715,14580,285,45384.6,415.4,20092023,26102023,45800,809,874,668,697.45,976,4590,3645,0,0
20092023,26102023,PE,45900,630.65,744,579.9,677.2,1296,8505,795,45384.6,515.4,20092023,26102023,45900,753,812,620,651.55,646,5280,3585,0,0
20092023,30112023,PE,45000,471.45,556,459.55,527.25,1595,23835,9825,45384.6,384.6,20092023,30112023,45000,1710.25,1796.25,1566.9,1597.5,764,9735,150,0,0
20092023,30112023,PE,45500,648.3,725,600,667.15,653,7335,3225,45384.6,115.4,20092023,30112023,45500,1452.85,1452.85,1250,1279.7,654,5295,2190,0,0
20092023,28122023,PE,42000,180,214.05,180,185.15,153,9405,1365,45384.6,3384.6,20092023,28122023,42000,-,-,-,3305.25,-,195,-,0,0
20092023,28122023,PE,45000,644.7,699.95,589.95,672.35,741,37410,930,45384.6,384.6,20092023,28122023,45000,2188.35,2188.35,1928.3,1987.3,189,23100,540,0,1
20092023,28122023,PE,46500,1090.55,1268.8,1090.55,1194.7,253,13590,1995,45384.6,1115.4,20092023,28122023,46500,1250,1293.35,1049,1071.75,288,26060,-75,0,0
20092023,28032024,PE,42000,-,-,-,649.3,-,180,-,45384.6,3384.6,20092023,28032024,42000,-,-,-,5050,-,15,-,0,0
21092023,28092023,PE,44100,41.55,160,37.3,102.9,752746,485430,364020,44623.85,523.85,21092023,28092023,44100,1220,1276.05,670.3,761.05,7344,28380,7725,0,0
21092023,28092023,PE,44200,48.05,164.8,44.85,121.35,1040530,736980,452250,44623.85,423.85,21092023,28092023,44200,1177.95,1182.95,599.5,680.5,19766,33960,9045,0,0
21092023,28092023,PE,44300,72.5,200,53.15,145.25,974113,555630,262800,44623.85,323.85,21092023,28092023,44300,1042.7,1102.7,524.8,606.3,33152,116520,68280,0,0
21092023,28092023,PE,44400,69,225,62.7,174.45,1300298,637605,394590,44623.85,223.85,21092023,28092023,44400,1003.55,1020.4,420,532.5,74602,138360,110055,0,0
21092023,28092023,PE,44500,75,262,75,205.7,2642127,1835100,818460,44623.85,123.85,21092023,28092023,44500,933.05,933.05,405,464.5,391819,574050,349530,0,0
21092023,28092023,PE,44600,94.65,305,85.15,242.2,2240991,703365,458055,44623.85,23.85,21092023,28092023,44600,797.05,846.3,348,401.6,565664,541110,510210,0,1
21092023,28092023,PE,44700,140,350,105.4,283.3,2899866,773490,349095,44623.85,76.15,21092023,28092023,44700,823.5,823.5,290,343.8,1052540,791715,746055,0,0
21092023,28092023,PE,44800,146,407.95,124.95,330.3,3767623,943755,418260,44623.85,176.15,21092023,28092023,44800,671.1,689.85,250,290.75,1744500,1347870,1301355,0,0
21092023,28092023,PE,44900,190.85,469,148.2,383.35,2556383,705150,487185,44623.85,276.15,21092023,28092023,44900,598.1,615.2,210.05,244.2,1342441,848040,822975,0,0
21092023,28092023,PE,45000,175,540,175,447.3,4476955,1685735,516210,44623.85,376.15,21092023,28092023,45000,592.4,592.4,177.3,202.2,3272839,3433345,2972255,0,0
21092023,28092023,PE,45100,213,611.7,206.6,515.6,2906179,1035660,746445,44623.85,476.15,21092023,28092023,45100,496.05,514.45,145,167.95,2269939,1333395,1274895,0,0
21092023,4102023,PE,44100,93,200,84.35,169.35,7222,14235,13005,44623.85,523.85,21092023,4102023,44100,1329.25,1330.2,905,930.05,165,1575,690,0,0
21092023,4102023,PE,44200,100.05,215.65,95.45,190.75,13907,22860,18000,44623.85,423.85,21092023,4102023,44200,1176.05,1230,800,853.1,329,2940,2160,0,0
21092023,4102023,PE,44300,94.25,245.75,94.25,216.5,17000,24825,13830,44623.85,323.85,21092023,4102023,44300,1157.75,1218.8,746.05,773,798,5010,1230,0,0
21092023,4102023,PE,44400,129.35,299.8,117,246.05,11802,15840,11295,44623.85,223.85,21092023,4102023,44400,1111,1169.4,650,712.95,2551,6000,3330,0,0
21092023,4102023,PE,44500,145.85,318.2,127.55,276.8,60097,107580,14625,44623.85,123.85,21092023,4102023,44500,1046.95,1084.5,598.45,640.1,17049,56715,51000,0,0
21092023,4102023,PE,44600,120,356.7,120,312.4,29341,38265,23175,44623.85,23.85,21092023,4102023,44600,986.75,1003.4,536,578.95,8497,18195,17370,0,1
21092023,4102023,PE,44700,178,425.5,176.45,352,43481,36285,23655,44623.85,76.15,21092023,4102023,44700,862.6,914.6,450,517.3,20749,45480,44880,0,0
21092023,4102023,PE,44800,213.5,449.95,184,392.55,57249,43350,32265,44623.85,176.15,21092023,4102023,44800,815.9,847.5,350,463.65,33571,60885,56895,0,0
21092023,4102023,PE,44900,226.95,500,217.55,440,38977,28395,19170,44623.85,276.15,21092023,4102023,44900,824.35,824.35,352.75,405.2,17167,40560,39525,0,0
21092023,4102023,PE,45000,244.9,555,236,495.1,138249,190710,-18375,44623.85,376.15,21092023,4102023,45000,713.4,713.4,321.1,357.45,90446,164445,143595,0,0
21092023,4102023,PE,45100,292.2,609.65,277.7,543.25,71477,36030,30765,44623.85,476.15,21092023,4102023,45100,725.05,725.05,279.25,312.4,31119,42795,40275,0,0
21092023,11102023,PE,44400,389.65,389.65,272.75,318.4,12,45,45,44623.85,223.85,21092023,11102023,44400,-,-,-,1203.85,-,15,-,0,0
21092023,11102023,PE,44500,415.8,415.8,328.1,353.15,221,1635,1635,44623.85,123.85,21092023,11102023,44500,1341,1341,760,795.3,469,2565,2535,0,0
21092023,11102023,PE,44600,450.15,450.15,366.45,397.25,81,465,465,44623.85,23.85,21092023,11102023,44600,1064.3,1191.6,680.95,731.4,289,1890,1860,0,1
21092023,11102023,PE,44700,337.2,484.3,242.25,425.3,1728,3435,3435,44623.85,76.15,21092023,11102023,44700,1360,1360,626.75,665.2,935,4095,3195,0,0
21092023,11102023,PE,44800,275.1,504.55,275.05,466.9,3098,5250,3270,44623.85,176.15,21092023,11102023,44800,750,787.55,589.35,614.05,1685,7455,6570,0,0
21092023,11102023,PE,44900,424.95,538.2,395.55,514.7,289,1110,1110,44623.85,276.15,21092023,11102023,44900,1202.4,1202.9,530,552.25,319,1425,1410,0,0
21092023,11102023,PE,45000,334.4,599.05,308.4,558.1,9583,11715,840,44623.85,376.15,21092023,11102023,45000,778.15,855.35,470.4,502.7,5636,18840,17925,0,0
21092023,11102023,PE,45100,493.85,676,493.85,624.45,114,405,405,44623.85,476.15,21092023,11102023,45100,698.4,784.15,429.2,456.15,888,2430,2430,0,0
21092023,18102023,PE,44800,489.55,533.45,476.75,533,57,855,855,44623.85,176.15,21092023,18102023,44800,1051.4,1051.4,720,731.6,65,555,555,0,0
21092023,18102023,PE,45000,568.8,622.45,543.45,619.85,58,885,840,44623.85,376.15,21092023,18102023,45000,920,920,583.25,609.2,284,2985,2850,0,0
21092023,18102023,PE,45100,530.55,664.65,518.75,664.65,18,255,255,44623.85,476.15,21092023,18102023,45100,740,740,550,572.95,22,285,285,0,0
21092023,26102023,PE,44100,220.15,336.7,216,320.95,676,4980,2190,44623.85,523.85,21092023,26102023,44100,1606.6,1606.6,1500,1500,5,405,-30,0,0
21092023,26102023,PE,44200,217.55,375,217.55,345.25,1060,5445,2385,44623.85,423.85,21092023,26102023,44200,1433.2,1433.2,1200,1240,56,1110,210,0,0
21092023,26102023,PE,44300,260.7,392.45,251.4,373.05,1139,4980,-780,44623.85,323.85,21092023,26102023,44300,1280,1280,1153.55,1172.8,24,660,135,0,0
21092023,26102023,PE,44400,272.25,423.5,270.1,400.2,684,4425,1695,44623.85,223.85,21092023,26102023,44400,1450,1539.75,1060,1092.9,157,4020,1575,0,0
21092023,26102023,PE,44500,305.6,471.85,283.05,432.75,23316,217995,25575,44623.85,123.85,21092023,26102023,44500,1386.95,1439.05,978.75,1021.75,13013,76065,30690,0,0
21092023,26102023,PE,44600,298.55,501,298.55,472.6,1561,9015,3555,44623.85,23.85,21092023,26102023,44600,1297.7,1361.9,920,960.35,762,5580,4530,0,1
21092023,26102023,PE,44700,349.65,532.75,340,499.1,2042,11895,9495,44623.85,76.15,21092023,26102023,44700,1084.3,1085,852,901.55,1412,9735,6795,0,0
21092023,26102023,PE,44800,345.25,575,345.25,551.2,4458,14895,7920,44623.85,176.15,21092023,26102023,44800,1201,1217.2,800,836.6,2122,11745,8940,0,0
21092023,26102023,PE,44900,576,631.9,523.05,586,278,1440,1440,44623.85,276.15,21092023,26102023,44900,1076,1090,759.6,780,821,6105,2715,0,0
21092023,26102023,PE,45000,400.8,680,400.8,627,45329,205185,4905,44623.85,376.15,21092023,26102023,45000,1050,1102.6,680,723.2,35227,167625,72915,0,0
21092023,26102023,PE,45100,456.95,713,447.15,671.6,3311,17880,14100,44623.85,476.15,21092023,26102023,45100,962.95,1006,636.6,670.4,1823,9765,8625,0,0
21092023,30112023,PE,45000,555,818.85,555,768.45,1714,26925,3090,44623.85,376.15,21092023,30112023,45000,1493.35,1493.35,1093.35,1141.6,1370,17520,7785,0,0
21092023,28122023,PE,42000,200,250,195.45,244.55,115,10725,1320,44623.85,2623.85,21092023,28122023,42000,4175.25,4175.25,3699,3699,11,345,150,0,0
21092023,28122023,PE,45000,734.95,900,690,879.6,684,39900,2490,44623.85,376.15,21092023,28122023,45000,1772.95,1849.3,1450,1496.55,528,23385,285,0,1
21092023,28122023,PE,46500,1300,1600,1296.95,1575.2,262,13305,-285,44623.85,1876.15,21092023,28122023,46500,980,995,725,746.8,908,25910,-150,0,0
21092023,28032024,PE,42000,-,-,-,649.3,-,180,-,44623.85,2623.85,21092023,28032024,42000,-,-,-,5050,-,15,-,0,0
22092023,28092023,PE,44100,98.9,157.1,49.25,84.9,1501897,728655,243225,44612.05,512.05,22092023,28092023,44100,760.8,1024.65,615,654.35,19638,30735,2355,0,0
22092023,28092023,PE,44200,104.45,183.15,58.8,105.45,2187847,755775,18795,44612.05,412.05,22092023,28092023,44200,660,947,539.45,578.5,51811,47130,13170,0,0
22092023,28092023,PE,44300,121.5,214.1,71.35,131.9,2400618,725235,169605,44612.05,312.05,22092023,28092023,44300,602,856.3,465.55,501.9,115202,170475,53955,0,0
22092023,28092023,PE,44400,149.1,249.2,85.65,162.55,2624326,773805,136200,44612.05,212.05,22092023,28092023,44400,529.95,772.8,399.6,433.65,264556,234765,96405,0,0
22092023,28092023,PE,44500,176.7,288.35,102,197.9,5220653,1920990,85890,44612.05,112.05,22092023,28092023,44500,450,690,338.6,369.1,1195234,696840,122790,0,0
22092023,28092023,PE,44600,209.4,334.6,124.15,239.8,4569676,918390,215025,44612.05,12.05,22092023,28092023,44600,351,611.5,282.15,311.15,1820819,719655,178545,0,1
22092023,28092023,PE,44700,325,384,149.15,286.85,6092960,1250010,476520,44612.05,87.95,22092023,28092023,44700,350,538.5,234.1,259.3,3536100,1166280,374565,0,0
22092023,28092023,PE,44800,319.9,439.8,178,340.45,6286466,1363995,420240,44612.05,187.95,22092023,28092023,44800,300,466,191.2,213.65,5061544,1931370,583500,0,0
22092023,28092023,PE,44900,462.4,501.9,213.75,402.65,4552366,516960,-188190,44612.05,287.95,22092023,28092023,44900,210,402.95,155.55,173.75,4997144,1416255,568215,0,0
22092023,28092023,PE,45000,431,569.6,255.3,469.8,4559023,1413865,-271870,44612.05,387.95,22092023,28092023,45000,180,342,126,142.25,7854569,3366325,-67020,0,0
22092023,28092023,PE,45100,515,640.8,301.6,545,1121415,827385,-208275,44612.05,487.95,22092023,28092023,45100,203.35,288.8,101.2,114.75,3394100,1597425,264030,0,0
22092023,4102023,PE,44100,170,227.05,109.2,161.15,12962,16035,1800,44612.05,512.05,22092023,4102023,44100,930.05,1186.05,801.45,847.2,382,2250,675,0,0
22092023,4102023,PE,44200,185.95,254.7,123.2,187.2,34659,35190,12330,44612.05,412.05,22092023,4102023,44200,870,1083.6,733,765.9,2476,3525,585,0,0
22092023,4102023,PE,44300,216.55,285.1,139.15,211.45,43718,45195,20370,44612.05,312.05,22092023,4102023,44300,855.7,1007.2,661.65,689.95,4122,9795,4785,0,0
22092023,4102023,PE,44400,235.75,318.95,158.45,244.05,26884,46950,31110,44612.05,212.05,22092023,4102023,44400,712.95,932.9,589.95,622.05,6501,9030,3030,0,0
22092023,4102023,PE,44500,263.4,357.85,179,277.35,125271,126465,18885,44612.05,112.05,22092023,4102023,44500,623.15,857.25,525,554.3,38774,74955,18240,0,0
22092023,4102023,PE,44600,295.9,401.2,204.7,316.8,96700,82845,44580,44612.05,12.05,22092023,4102023,44600,548,783,465.8,493.4,36501,62970,44775,0,1
22092023,4102023,PE,44700,345.3,445.85,230,360.55,103399,76275,39990,44612.05,87.95,22092023,4102023,44700,517.3,709.35,410,437.7,56515,61815,16335,0,0
22092023,4102023,PE,44800,390,495.7,259.95,403.55,105001,57840,14490,44612.05,187.95,22092023,4102023,44800,450.4,640,359.7,383.5,70366,74910,14025,0,0
22092023,4102023,PE,44900,470,546.7,292,455.05,89635,48885,20490,44612.05,287.95,22092023,4102023,44900,405.25,572.2,313.5,333.45,81767,64890,24330,0,0
22092023,4102023,PE,45000,500.9,603.4,329.05,510.6,135833,152505,-38205,44612.05,387.95,22092023,4102023,45000,351.1,510,270.4,290.05,171670,237180,72735,0,0
22092023,4102023,PE,45100,543.25,665.05,372.15,568.85,25512,28710,-7320,44612.05,487.95,22092023,4102023,45100,312.5,451.9,234.45,251.1,44787,58080,15285,0,0
